Key	Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
75	550	0.4981462	0.2273162	0.5261479	0.3643827	0.4929293	0.0995629	0.5805589	0.3583281	0.0110297	0.369154	0.1419205	0.5635891	0.0314914	0.0823784	0.1541161	0.2637613	0.6139676	0.5422712	0.0571809	0.0148376	0.263427	0.0841205	0.3070507	0.3930472	0.2260593	0.6219932	0.4810589	0.2632917	0.477703	0.4579202	0.1916898	0.0120535	0.2382953	0.1310716	0.557229	0.687722	0.3095624	0.1155538	0.0530295	0.5850883	0.0651391	0.4520955	0.6772281	0.5082944	0.6803254	0.6431995	0.4692945	0.3997345	0.4868288	0.1594645	0.6292813	0.595863	0.5922849	0.1809732	0.6218436	0.3317005	0.1833278	0.2710287	0.2193812	0.3384194	0.1608637	0.4358452	0.6667284	0.5082114	0.4296463	0.3586573	0.4555372	0.6351525	0.1370066	0.0145552	0.4617755	0.416595	0.3264671	0.6177187	0.570788	0.2144042	0.3640901	0.0812712	0.1398185	0.0271728	0.2236336	0.1812666	0.5025011	0.2916347	0.5648202	0.1110335	0.104889	0.1161873	0.5041934	0.5797823	0.5381018	0.5339251	0.6675689	0.4798283	0.3944601	0.6777322	0.2929373	0.5820031	0.1777357	0.7038987
76	600	0.5153653	0.2104764	0.6777891	0.4310097	0.6612278	0.0536183	0.538614	0.4351398	0.0093472	0.4303553	0.081084	0.4423659	0.059743	0.0810167	0.0779628	0.2060511	0.5572904	0.5539429	0.0587824	0.0065698	0.0506674	0.1638091	0.3857176	0.4947446	0.1263036	0.6166161	0.4561229	0.2594434	0.2704833	0.4944152	0.1867235	0.0139832	0.2075947	0.1411651	0.651983	0.5095089	0.5702397	0.0897499	0.0613236	0.6331746	0.0257855	0.5194589	0.6385627	0.5116915	0.5925198	0.640119	0.5157353	0.4806855	0.5057157	0.1568027	0.5948534	0.6406349	0.3929072	0.2423657	0.6662847	0.323852	0.2757672	0.1686642	0.1311252	0.3204496	0.1501519	0.4701458	0.6211446	0.4697269	0.4693193	0.4380445	0.379116	0.5402696	0.267687	0.0156548	0.2812763	0.1249281	0.1103208	0.4656715	0.445094	0.222712	0.4063722	0.1023262	0.1524203	0.0302629	0.3144955	0.164288	0.5830355	0.2511256	0.5312988	0.1160881	0.1912914	0.0660466	0.4801539	0.6944213	0.6853696	0.4947452	0.6305819	0.3956495	0.5162187	0.7643539	0.1784955	0.6732299	0.4475889	0.5769137
77	650	0.2527385	0.2783628	0.573119	0.6543791	0.6177031	0.0573088	0.5452584	0.3937101	0.0076107	0.3908939	0.0415816	0.4186236	0.0235947	0.044813	0.0574263	0.1226638	0.3659068	0.5621046	0.0621419	0.005432	0.058581	0.126792	0.3793337	0.5138205	0.0933868	0.6609589	0.4950713	0.3081435	0.2784712	0.459714	0.195938	0.0055938	0.1772352	0.1141304	0.5643522	0.5138235	0.5926337	0.1207328	0.0768872	0.6813271	0.0463415	0.5269789	0.676608	0.5289568	0.6027339	0.6883151	0.5924251	0.449377	0.3715606	0.1364459	0.4995901	0.5873205	0.3954836	0.2010574	0.5835107	0.3942986	0.2327485	0.2367876	0.1283484	0.2904913	0.0539541	0.3871441	0.7614029	0.5391302	0.409208	0.395555	0.4735953	0.5490239	0.2746971	0.0065786	0.2521876	0.0365873	0.0538825	0.2699393	0.4772997	0.3879612	0.262188	0.1117249	0.0984608	0.0287923	0.2847331	0.1291766	0.6767903	0.1738281	0.5752887	0.1230288	0.1318209	0.0685782	0.3355002	0.5598303	0.6234844	0.5512908	0.7579779	0.4333334	0.506497	0.5216046	0.2373034	0.6624632	0.4594033	0.5966375
78	700	0.207771	0.3322406	0.5023258	0.5272484	0.6272759	0.0402745	0.641004	0.4276341	0.0233446	0.431257	0.0283544	0.3953686	0.0243789	0.0385684	0.0261533	0.176739	0.4320512	0.4550229	0.0516024	0.000782	0.044103	0.2278984	0.305997	0.3631251	0.0943687	0.6632166	0.5716606	0.283716	0.1939532	0.4762832	0.2259071	0.0206367	0.1865709	0.1561911	0.552281	0.6553726	0.6093173	0.0807928	0.0336258	0.5899201	0.0527352	0.6102806	0.6995155	0.479115	0.5396728	0.5379855	0.5831931	0.4476113	0.4170075	0.1511383	0.6233114	0.5653705	0.3620439	0.2718753	0.4820954	0.357074	0.2008101	0.264926	0.1147398	0.3384907	0.0441225	0.2463148	0.5697422	0.4576157	0.380158	0.4792929	0.3589263	0.4033521	0.4257101	0.0066268	0.1665684	0.0391838	0.0430566	0.2034102	0.5016577	0.4976583	0.1601368	0.1050248	0.148729	0.0439459	0.3862171	0.0885771	0.4242478	0.1441018	0.4946279	0.2417667	0.1680558	0.0412926	0.2325249	0.586969	0.5896439	0.4911907	0.6758531	0.4284637	0.4011512	0.6044817	0.2903008	0.6669404	0.4859746	0.6155335
79	750	0.2164742	0.3160706	0.4024692	0.4741262	0.5683606	0.0572393	0.622109	0.3745094	0.0111253	0.4382427	0.0215375	0.4289932	0.0636684	0.027427	0.0105925	0.0984984	0.3624294	0.4357011	0.0647558	0.0014713	0.0457601	0.2109203	0.2667361	0.4176177	0.1451017	0.6008049	0.4287503	0.2970634	0.2296901	0.4423033	0.2052159	0.0262248	0.2443814	0.087618	0.7270639	0.5698198	0.6004519	0.1359885	0.0541662	0.6750007	0.0363959	0.5041202	0.6654398	0.4498043	0.6830151	0.6814096	0.640162	0.5199409	0.4364564	0.1222495	0.6313854	0.5377383	0.3464053	0.3082863	0.4889346	0.3130477	0.3266335	0.2210164	0.0720881	0.2290525	0.033562	0.4121441	0.503687	0.4503951	0.3097734	0.4354449	0.3228818	0.4993499	0.4349612	0.0181224	0.1973154	0.0347645	0.0360473	0.1523587	0.411964	0.4826048	0.0956669	0.0404028	0.1192597	0.0078877	0.4027837	0.1322971	0.5261306	0.1496288	0.5468948	0.1931796	0.1270976	0.1012721	0.1353824	0.6187846	0.5697625	0.3715257	0.7455899	0.5248626	0.4784271	0.6323366	0.2225767	0.6237377	0.5910538	0.61049
80	800	0.2159298	0.2424498	0.6240903	0.3241115	0.5662974	0.0533573	0.7619746	0.5337993	0.0086218	0.3479227	0.0408876	0.4374608	0.0317679	0.0251436	0.0105718	0.1364459	0.3243901	0.4907894	0.0605528	0.0059067	0.0542923	0.1424696	0.2253978	0.3702823	0.1142131	0.5975422	0.3839949	0.2353385	0.1797466	0.4291225	0.174051	0.0075509	0.1845003	0.1652179	0.6763128	0.6409075	0.6753631	0.1178349	0.0513272	0.520119	0.0474275	0.5688632	0.5454242	0.4605942	0.5739085	0.701502	0.6100213	0.4859028	0.411603	0.1570908	0.6220785	0.5336349	0.3888693	0.2250816	0.3997216	0.2286573	0.3080891	0.1770443	0.0479421	0.2456056	0.017161	0.2584429	0.5821558	0.4791024	0.3993634	0.3244947	0.3959858	0.4084445	0.4524478	0.0043352	0.1225084	0.0246038	0.0569682	0.1200253	0.3635616	0.6842534	0.0395043	0.0528248	0.1611065	0.0114106	0.2997847	0.0880721	0.5556102	0.1524782	0.6117552	0.1482433	0.1292462	0.0821448	0.0675946	0.6154344	0.5928798	0.4690496	0.6537307	0.4704628	0.6062922	0.5670289	0.2237348	0.6100763	0.5250575	0.6595272
81	850	0.1740639	0.2436405	0.5797179	0.4717314	0.6087672	0.0474205	0.5672976	0.4964516	0.0045769	0.4174111	0.0059213	0.2857456	0.0548901	0.0097516	0.0087026	0.0823819	0.3752502	0.5212689	0.0882816	0	0.0422517	0.2013897	0.165671	0.2288964	0.1113317	0.6576135	0.410282	0.2882405	0.2269678	0.5235856	0.1736766	0.0146416	0.2161252	0.0897139	0.7279392	0.6112038	0.4971147	0.1342992	0.0569548	0.6253146	0.0465572	0.6759662	0.6395237	0.6299522	0.671177	0.6472578	0.5674932	0.5646958	0.4079079	0.1596058	0.6663359	0.724826	0.4254325	0.2777488	0.4282021	0.3082895	0.2057843	0.2740273	0.0847631	0.2311459	0.0228364	0.2808541	0.6674721	0.4883066	0.5005194	0.2757871	0.3263482	0.4380457	0.3874884	0.0095849	0.1994258	0.0112783	0.0416212	0.1337835	0.3149315	0.6984787	0.0239923	0.1255101	0.1589271	0.0237968	0.3335905	0.1593109	0.7159516	0.1441156	0.5839826	0.1967215	0.1346996	0.0743937	0.0399053	0.5681434	0.5966058	0.3843034	0.6358128	0.3346991	0.4448362	0.6087727	0.3209857	0.6475538	0.5358512	0.6382638
82	900	0.1586338	0.2501878	0.4790666	0.334624	0.6295972	0.0414274	0.8088862	0.4400832	0.0236095	0.5316592	0.0293201	0.3919453	0.0432522	0.0256174	0.0147254	0.1234461	0.437217	0.3842745	0.058595	0.0023206	0.0454128	0.1224792	0.1368318	0.2055336	0.1392382	0.6073694	0.4971511	0.3118579	0.1609185	0.3526989	0.1786098	0.0100558	0.1750157	0.1395599	0.6029471	0.619019	0.6332081	0.0712777	0.0443104	0.5974724	0.0398467	0.5781937	0.698255	0.5296742	0.6082143	0.5945613	0.5147304	0.4710476	0.383257	0.1558089	0.5427967	0.6045738	0.4277625	0.2626567	0.5443541	0.2814081	0.2990683	0.2944089	0.0557487	0.2357988	0.0263796	0.2236978	0.5309248	0.4703023	0.4601841	0.3800171	0.3241453	0.4858245	0.4011339	0.0255434	0.1885433	0.0118497	0.058151	0.0853885	0.3508432	0.581395	0.016075	0.0747193	0.1963754	0.0477414	0.3596517	0.0980491	0.6366936	0.198967	0.4788103	0.1454145	0.1417505	0.0790875	0.0663185	0.5785473	0.6189029	0.368973	0.6666984	0.3734933	0.451404	0.5495752	0.2796509	0.5901964	0.6402561	0.5630895
83	950	0.124146	0.22225	0.4609231	0.3941116	0.6427523	0.02083	0.6594887	0.3487613	0.0062	0.5347228	0.0301296	0.3849061	0.0361577	0.0125164	0.0098408	0.0957364	0.3649455	0.33299	0.0613749	0.0017607	0.0332745	0.135625	0.204592	0.1266403	0.1464126	0.6828625	0.4738581	0.3318058	0.1866667	0.3343087	0.2418599	0.0169314	0.2064743	0.0988495	0.5688287	0.747682	0.7157257	0.0738441	0.0797866	0.5804156	0.0332527	0.6317413	0.5437603	0.6848752	0.5724366	0.6495688	0.5833871	0.5549259	0.483288	0.139106	0.6194269	0.5395325	0.4102619	0.2325353	0.5197236	0.2213013	0.2229606	0.2216954	0.1001497	0.2669385	0.0108767	0.2580538	0.5313903	0.6340787	0.4734222	0.2807216	0.3308254	0.3783145	0.4147935	0.0357801	0.1629677	0.0239983	0.0327946	0.0383726	0.368069	0.6579881	0.0305036	0.1073244	0.1254399	0.0484789	0.3665253	0.0949297	0.6045937	0.1641104	0.5986864	0.1936233	0.1875616	0.0951063	0.0402564	0.5058944	0.6551068	0.4191722	0.5691751	0.4121997	0.5095699	0.6798286	0.2089598	0.5772607	0.5145096	0.658543
84	1000	0.0775305	0.2847954	0.4663153	0.2903735	0.6162869	0.0273996	0.6025096	0.4387891	0.0076634	0.4525884	0.0183262	0.3888269	0.0265328	0.0549186	0.0163598	0.1495179	0.3376172	0.4180896	0.0343493	0.0101478	0.0506175	0.1347617	0.1800769	0.1125626	0.1317149	0.590337	0.5415677	0.3814498	0.2095813	0.4709151	0.2506831	0.0169648	0.1701941	0.0659526	0.5808546	0.6792009	0.7537548	0.0692341	0.0773441	0.567337	0.0417816	0.6018397	0.6138143	0.4085554	0.6364181	0.5548495	0.5471074	0.6385972	0.3915969	0.1988168	0.5716363	0.6597564	0.4050452	0.2100223	0.4602455	0.2419235	0.1728923	0.2497494	0.0846136	0.2425031	0.0238374	0.3340029	0.639714	0.4954152	0.4930406	0.3444749	0.3318872	0.5255743	0.480419	0.0073251	0.1560069	0.0525372	0.0621815	0.0696109	0.3742137	0.6360861	0.0203333	0.1005348	0.1923076	0.0371773	0.4170326	0.0983991	0.6733186	0.2108099	0.5617128	0.160694	0.1204243	0.0779957	0.0294747	0.513392	0.7463112	0.5307539	0.5310675	0.4849806	0.5052063	0.6338265	0.2487089	0.5809332	0.5782008	0.7016643
85	0	0.1674224	0.2262455	0.5039625	0.3131865	0.5031848	0.0711074	0.6651286	0.4800723	0.0054608	0.4575216	0.0307336	0.2693446	0.0815335	0.0107544	0.0092614	0.0719268	0.4100945	0.5271568	0.0316421	0.0041884	0.0252083	0.1749583	0.1476832	0.0765996	0.0871026	0.5460554	0.4680607	0.3029191	0.1997248	0.6078943	0.2394375	0.0163393	0.2154448	0.117721	0.5381804	0.5971229	0.5633992	0.0994442	0.0493399	0.6362818	0.0465461	0.6771883	0.5984708	0.5963256	0.6932562	0.5805759	0.5832417	0.524624	0.4695821	0.1565975	0.6269996	0.5736255	0.3289616	0.2302215	0.5316975	0.3550836	0.2243268	0.2179361	0.0438874	0.186755	0.0015807	0.234879	0.5844734	0.4450649	0.3878977	0.3435031	0.3013784	0.3774247	0.4481457	0.0126687	0.1674943	0.0239988	0.0266293	0.0703472	0.3473152	0.6151484	0.0155753	0.0595961	0.1228959	0.0217762	0.325823	0.0893566	0.6944998	0.2022311	0.53576	0.1981108	0.1681865	0.0435179	0.0327757	0.6569925	0.7433257	0.455829	0.6022862	0.4252746	0.4750365	0.6402407	0.2403047	0.5460938	0.6261138	0.6268345
86	50	0.0323437	0.1997043	0.5515249	0.3163814	0.6707382	0.0562244	0.6374993	0.4481587	0.0061842	0.4112839	0.0360697	0.34652	0.0263822	0.0130937	0.0206109	0.1041151	0.3959433	0.51457	0.0609037	0.0032228	0.0321823	0.1846862	0.1194815	0.0957284	0.1096397	0.5643518	0.4347097	0.4261509	0.1523635	0.5331724	0.2128566	0.0099666	0.2060426	0.1142147	0.7778632	0.2380838	0.618856	0.0987222	0.112515	0.5302743	0.3300721	0.4057641	0.6999235	0.5360199	0.4352938	0.1611024	0.4939349	0.5419134	0.425589	0.3477852	0.350024	0.6788801	0.2996549	0.2058173	0.5000727	0.4051212	0.274467	0.291393	0.0489123	0.2554378	0.1210562	0.2476609	0.6947279	0.50981	0.1655947	0.0985016	0.2536335	0.3999721	0.5232111	0.0101965	0.0442682	0.0291035	0.0259564	0.0746653	0.2056668	0.2646609	0.1986575	0.1334924	0.2089059	0.0189873	0.4978215	0.09788	0.5360757	0.1663655	0.4771369	0.2711275	0.1257945	0.3957159	0.0179993	0.5167636	0.6456451	0.371214	0.6474719	0.4299306	0.4464034	0.5725955	0.2255529	0.692653	0.5379336	0.5834322
87	100	0.0328059	0.1836863	0.6763789	0.4169334	0.5440781	0.044992	0.5691486	0.5493354	0.0360173	0.4285432	0.0171974	0.2807782	0.0329675	0.017837	0.0074334	0.0581013	0.3454146	0.3477366	0.0591686	0.0001749	0.0325795	0.2712865	0.1063252	0.2336486	0.103876	0.6213409	0.3861969	0.2700223	0.1978209	0.4859849	0.2405001	0.0093661	0.1993798	0.0994007	0.6364597	0.1215299	0.4855736	0.1174693	0.0475376	0.6273406	0.3521728	0.2388902	0.6113862	0.5735664	0.4998007	0.0537049	0.4210799	0.4338534	0.1926944	0.5847575	0.2428904	0.6313443	0.0879556	0.2420291	0.503061	0.5286469	0.5935025	0.340609	0.0431986	0.174242	0.0929283	0.2442477	0.6091649	0.3573829	0.1512622	0.0813059	0.2419689	0.3492528	0.4072888	0.0193015	0.0037251	0.0087995	0.0369127	0.0662424	0.1680794	0.1286636	0.2544783	0.1165666	0.1737874	0.0009686	0.5718741	0.1183179	0.5345906	0.1505307	0.5268269	0.2585829	0.1911957	0.4256115	0.0457465	0.4464648	0.7156909	0.487371	0.6627599	0.4226706	0.4104324	0.5415805	0.1849927	0.6426421	0.6076512	0.6933492
88	150	0.0205377	0.1664336	0.6901549	0.4637734	0.60645	0.0263302	0.7007162	0.5937592	0.0124981	0.3726384	0.0156369	0.3385328	0.0459204	0.0228437	0.0152739	0.0474536	0.3556315	0.1788308	0.0682669	0	0.0374724	0.4368575	0.0998064	0.2945908	0.1993758	0.583894	0.480427	0.2976559	0.1693247	0.5538407	0.2165786	0.0042179	0.2108977	0.0891109	0.6852974	0.1823872	0.2673102	0.1119085	0.0909847	0.7673931	0.4075249	0.2403837	0.5431232	0.6526554	0.6665316	0.0756813	0.4155939	0.3043689	0.2089273	0.5261352	0.1805251	0.4850892	0.0582485	0.1468426	0.5863184	0.5838365	0.6181206	0.3922027	0.0580424	0.1088149	0.1159702	0.3426052	0.6878697	0.5429566	0.1509102	0.0348888	0.3403883	0.4422759	0.505785	0.0118638	0.0131054	0.0772332	0.0305072	0.1003023	0.1228011	0.071687	0.2814183	0.0920126	0.1426519	0.0005785	0.6541519	0.1255666	0.5152182	0.1761747	0.5961627	0.1748828	0.1454541	0.3627809	0.0415451	0.4596468	0.5817911	0.4286964	0.6711833	0.5219747	0.40832	0.6130183	0.1886268	0.5283437	0.6775942	0.6404083
89	200	0.037651	0.2185025	0.6738968	0.4353746	0.68518	0.0280266	0.6555591	0.5479807	0.0286793	0.3863621	0.0111396	0.4148484	0.0349146	0.0170041	0.0070076	0.0230286	0.3530403	0.1045405	0.065961	1.01e-05	0.0283326	0.3811734	0.1573647	0.3117074	0.1133081	0.5032023	0.3639758	0.2431249	0.3150611	0.3905184	0.2226633	0.0023922	0.1968765	0.06457	0.7287657	0.1401164	0.0879378	0.0830096	0.0616567	0.7734674	0.3414659	0.2990543	0.6160219	0.6278309	0.491174	0.0698069	0.2376619	0.2585344	0.2535714	0.5218206	0.1318497	0.4167373	0.0455929	0.1743965	0.5307872	0.7309599	0.5328332	0.4550875	0.0690054	0.0921187	0.1779212	0.3928227	0.5043453	0.499107	0.1842963	0.0215206	0.3330642	0.5617861	0.3072116	0.0143694	0.0020607	0.0531586	0.0884899	0.2399552	0.1498957	0.052425	0.2721621	0.136812	0.1796985	0.0001246	0.5988187	0.116326	0.5102605	0.1682851	0.5224369	0.1821399	0.17816	0.4229532	0.0167879	0.5102106	0.529827	0.5126505	0.6477537	0.3404748	0.4809731	0.6249827	0.2347071	0.6735774	0.6188763	0.6117197
90	250	0.039112	0.2209534	0.707712	0.4683303	0.6359679	0.0452769	0.6309471	0.6300015	0.0175779	0.4535974	0.0057428	0.4034673	0.0271407	0.0223377	0.0187235	0.0135415	0.4278924	0.053328	0.0594865	0.0008731	0.0302762	0.3746501	0.2285408	0.4824909	0.1517753	0.4738769	0.3931914	0.240112	0.510701	0.3842398	0.229816	0.0002168	0.2262564	0.0674651	0.5968374	0.141627	0.0324052	0.073461	0.03587	0.5780243	0.4241343	0.2685822	0.5567057	0.6615357	0.6505003	0.0427247	0.0931216	0.1544526	0.217767	0.4748063	0.1008364	0.3521643	0.0186501	0.2579703	0.5243035	0.7248821	0.5469736	0.4543877	0.0912078	0.1125936	0.0895664	0.4962186	0.6106965	0.4487374	0.1513978	0.0696783	0.2699669	0.4425746	0.214854	0.0052585	0.0256439	0.2694689	0.1787938	0.3660648	0.2244081	0.0227837	0.252409	0.1044674	0.1339234	0.0016832	0.5399517	0.1234955	0.5059401	0.1232497	0.6495979	0.1653433	0.1179336	0.5457389	0.0885253	0.4815358	0.6862659	0.5440664	0.6172276	0.3715701	0.5362713	0.4843105	0.2928311	0.5950857	0.6731637	0.631055
91	300	0.0331538	0.2838103	0.6170166	0.4265772	0.6214218	0.0492072	0.594726	0.5400242	0.0243292	0.4475636	0.0077045	0.319843	0.0084232	0.0115893	0.0078588	0.02642	0.3439222	0.0752785	0.0541426	0.0003054	0.0369705	0.3782937	0.4390035	0.4951929	0.210944	0.5148012	0.3413453	0.2422728	0.5683746	0.4167974	0.253573	0.0029306	0.2731583	0.0688106	0.5646053	0.1420873	0.0077126	0.0762187	0.0670911	0.6979283	0.4239959	0.2868663	0.7124592	0.6569333	0.6255429	0.0554279	0.0783882	0.0986264	0.228496	0.4315071	0.0930161	0.3537146	0.0441256	0.2070955	0.4309248	0.5849104	0.5440101	0.4583876	0.0721434	0.189312	0.1351426	0.4978668	0.6361228	0.5920647	0.1423786	0.0245512	0.3721135	0.604506	0.142908	0.0077892	0.0193236	0.3600758	0.3259401	0.5104456	0.2386402	0.0135713	0.3932936	0.0852709	0.1339676	3.04e-05	0.5035522	0.2033582	0.4554628	0.1759367	0.595887	0.1214242	0.1361163	0.4529112	0.1459784	0.5115979	0.6254097	0.4277987	0.5050827	0.3745859	0.4086208	0.5338842	0.3765063	0.6244271	0.6165702	0.6976255
92	350	0.0548225	0.1876453	0.5933473	0.4908986	0.6476187	0.0907066	0.6770563	0.4899217	0.0445731	0.5215343	0.0083565	0.2785978	0.0311915	0.0104362	0.0069148	0.0280725	0.3183444	0.0414988	0.0389517	8.2e-05	0.0361875	0.3403573	0.506464	0.5364171	0.3375103	0.4269074	0.346341	0.2821678	0.6491144	0.3862244	0.2671254	0.0005827	0.2175411	0.1244958	0.6839035	0.1513422	0.0205636	0.183327	0.0727326	0.4632468	0.4469914	0.2752685	0.7339759	0.5018449	0.6856835	0.0658849	0.0427342	0.0565694	0.2907044	0.5768949	0.1243684	0.3622621	0.0231708	0.2516832	0.4892601	0.5249143	0.5466182	0.3767135	0.0493517	0.1126201	0.1471875	0.5744646	0.6463233	0.6101645	0.1427659	0.0520068	0.3465226	0.5641011	0.080812	0.0225752	0.0124455	0.5834017	0.429614	0.6521571	0.2851693	0.0097757	0.4632848	0.1460919	0.1381746	0.0013682	0.6402749	0.1186773	0.5587139	0.1832221	0.5969968	0.1550913	0.1494354	0.4849033	0.3694287	0.4667697	0.5896459	0.3596175	0.719174	0.3938268	0.4462321	0.5543976	0.2403344	0.582429	0.5684339	0.5190656
93	400	0.0465727	0.188131	0.6845471	0.4623742	0.5333191	0.0470575	0.6311484	0.6270152	0.0314799	0.4976975	0.0037715	0.2681579	0.030944	0.0263932	0.023636	0.0505178	0.2735855	0.0288893	0.0485126	0.0001796	0.0564356	0.440619	0.5843115	0.5782252	0.3463393	0.5542361	0.3880773	0.2246776	0.5330567	0.4196237	0.3329853	0.0003581	0.2652794	0.107854	0.6111495	0.1291203	0.0158583	0.1005568	0.0576646	0.6151687	0.337595	0.2740324	0.6568945	0.5883285	0.6212035	0.0600318	0.0559713	0.0280154	0.1940031	0.5645674	0.1490898	0.3002705	0.0324348	0.2235776	0.4923952	0.6003969	0.5703212	0.5268511	0.0707042	0.1221891	0.1274321	0.5149402	0.6128496	0.5683697	0.1761623	0.0344626	0.3382673	0.5860731	0.0961767	0.1567656	0.0045243	0.6359265	0.5635113	0.5607462	0.2240249	0.0019409	0.5630208	0.067555	0.1534991	0	0.5750423	0.1205292	0.514951	0.1788547	0.5724979	0.2130319	0.1489287	0.5016083	0.6109054	0.413523	0.6165165	0.4583942	0.5960782	0.3703463	0.4129028	0.5743375	0.2564466	0.6944071	0.6613241	0.6031468
94	450	0.0424916	0.2491625	0.6316192	0.314875	0.6712607	0.0416541	0.5625004	0.5529504	0.0353844	0.4323179	0.0190195	0.4002011	0.0282649	0.0258239	0.0072542	0.0601409	0.2689569	0.0299866	0.0310451	5.12e-05	0.03504	0.4579181	0.6029992	0.5766267	0.3321696	0.6150328	0.2875305	0.2464894	0.6704654	0.4085103	0.2382232	0.0011942	0.2110513	0.0540749	0.6370217	0.2147484	0.0076842	0.1134647	0.0631248	0.5486089	0.3718322	0.3040289	0.6585466	0.7038727	0.6175209	0.1099197	0.0383608	0.0179079	0.1762293	0.5694257	0.1570094	0.3056823	0.0598895	0.2409469	0.4928352	0.6014432	0.6390179	0.4275284	0.0398811	0.1968253	0.1263374	0.4782958	0.5948025	0.625334	0.1324304	0.0300336	0.3178143	0.6988463	0.0770012	0.2125594	0.0052474	0.642895	0.5983324	0.7126441	0.2885151	4.77e-05	0.4305852	0.0824614	0.1568036	0.0010847	0.6517745	0.0813569	0.5136649	0.1601318	0.5815281	0.1286503	0.0989859	0.4047947	0.7141714	0.5300277	0.6952388	0.4065866	0.6413223	0.4966699	0.4936717	0.5328401	0.2974184	0.6347006	0.6714351	0.5651358
95	500	0.0451735	0.2571234	0.6280232	0.4040678	0.6185785	0.0250828	0.5748465	0.5498887	0.0154261	0.4305252	0.0111206	0.3714399	0.0329943	0.0246251	0.0099833	0.0198886	0.3374351	0.0407992	0.015315	0.0001363	0.0410392	0.5066075	0.6353574	0.6552235	0.3211378	0.5196115	0.3839283	0.2415499	0.6101268	0.4329635	0.2451386	0.0008277	0.1969601	0.0596222	0.571169	0.1387251	0.0282964	0.1280702	0.0889073	0.5054899	0.4068536	0.246046	0.5842215	0.6249623	0.5839557	0.068936	0.0171779	0.0269822	0.1295128	0.5518919	0.1467362	0.2651974	0.0239057	0.1820508	0.3897948	0.6660942	0.6392846	0.4394161	0.0297324	0.1781086	0.1591281	0.5069852	0.5963387	0.5788819	0.1494669	0.0173311	0.2639917	0.531669	0.0944974	0.1763899	0.0169388	0.6583187	0.4671352	0.5899169	0.1808235	0.000468	0.5130008	0.1427356	0.1357628	9.09e-05	0.675493	0.0764991	0.5846736	0.2119815	0.5211992	0.1846671	0.1033345	0.4407682	0.5253723	0.4527351	0.6163114	0.3513209	0.5439896	0.580999	0.4624609	0.5514562	0.2081931	0.6315265	0.5855094	0.6591939
96	550	0.2604449	0.2438171	0.5350557	0.3842219	0.5775987	0.0558095	0.5913098	0.5498473	0.0138599	0.5026869	0.0057567	0.4370989	0.0458931	0.0138178	0.0082041	0.0657489	0.3396516	0.2210792	0.032916	0.0068371	0.0455677	0.3995842	0.5461844	0.6310588	0.3014913	0.6704616	0.4017277	0.3141925	0.6618811	0.3787227	0.2598726	0.0094515	0.2466408	0.0977178	0.6049951	0.601314	0.2441583	0.1215921	0.0364514	0.6250858	0.0859146	0.4732527	0.6494413	0.5646411	0.6331463	0.4474295	0.1934777	0.082716	0.1871785	0.3292188	0.3207699	0.3519784	0.0507093	0.2375556	0.416595	0.5164702	0.6449503	0.4556614	0.0645326	0.2216176	0.0904756	0.6448749	0.5466304	0.6060861	0.5081372	0.4157069	0.3043459	0.610892	0.063646	0.0776271	0.5111225	0.6047742	0.5543097	0.7382862	0.4850212	0.0316166	0.5317372	0.1133279	0.1118222	0.0189148	0.4245755	0.1744006	0.5308183	0.1538284	0.494886	0.2523225	0.1601773	0.0856949	0.7035956	0.5350006	0.6745196	0.3427087	0.5604773	0.502477	0.4868712	0.5731347	0.2380778	0.6348801	0.5613484	0.6440404
97	600	0.3930466	0.2360364	0.5495585	0.5502006	0.6073978	0.0324485	0.5812165	0.5232055	0.0148461	0.3681001	0.0431788	0.3825077	0.0225639	0.018069	0.0151363	0.0513648	0.3290221	0.3233999	0.0425966	0.0029935	0.0257991	0.296325	0.4580968	0.5410945	0.1652313	0.6588787	0.4172584	0.2954383	0.4291291	0.3667989	0.2381777	0.0136737	0.2142394	0.0853133	0.5999455	0.6048046	0.5818044	0.1108872	0.0421371	0.5431711	0.040168	0.5633372	0.5964779	0.5029818	0.5154215	0.54389	0.4359641	0.2134043	0.2297169	0.2764444	0.4874071	0.4812853	0.1235339	0.2333982	0.5039201	0.4772371	0.5301777	0.3659897	0.1073033	0.2687984	0.1814905	0.4927752	0.5708753	0.4805045	0.5302401	0.4697193	0.4309935	0.6085537	0.1206479	0.030306	0.4600673	0.2690609	0.2079692	0.5520988	0.4821514	0.0342213	0.3927644	0.1116748	0.1494409	0.0312527	0.3328535	0.1218884	0.6849503	0.1691028	0.5100714	0.2114948	0.154821	0.0497746	0.74394	0.6238198	0.7926885	0.4340619	0.7586199	0.476436	0.4229984	0.6491437	0.2435245	0.6421091	0.529492	0.5770695
